text,label,style,style_ru
"Целью моей было вернуться в Новую Испанию, но у меня не было достаточно денег, чтобы совершить на свой счёт это далёкое путешествие. Поэтому в имперском городе Страсбурге поступил я, всё под именем Бернарда Кнерца, в один торговый дом, который рассылал своих служащих по разным странам и охотно принял меня на службу за моё знание нескольких языков и умение владеть шпагой. Как купеческий приказчик прожил я около трёх месяцев, и рассказ о двух встречах, случившихся со мною за это время, необходимо ещё присоединить к этой правдивой повести. Мы посланы были в Савойю покупать шелка, и путь нам лежал через Западные Альпы на город Женеву. Как известно, на альпийских дорогах встречается множество затруднительных переправ через горные потоки, которые нам причиняли особенно много хлопот по причине сильных дождей, что прошли незадолго до нашего приезда, обратив ручьи в свирепые реки и снеся во многих местах мосты. Перед одним из таких потоков довелось нам особенно долго промешкать, так как его невозможно было взять вброд и нам с нашими проводниками пришлось наводить лёгкий мост. Одновременно с нами о том же хлопотали проводники двух других путешественников, ехавших в противоположном направлении и стоявших перед нами на другом берегу потока. Тогда как мы были одеты весьма просто, что и подобало купцам, едущим по торговым делам, плащи и шляпы тех двух путешественников обличали их знатное происхождение, и, сообразно с этим, они не вмешивались в работу, гордо ожидая в стороне её окончания. Однако, когда переход был устроен, знатные синьоры, по крайней мере, один из них, непременно хотели переехать первыми, и по этому поводу произошёл гневный спор между ними и моими товарищами, хотя я и уговаривал их не придавать значения такому мелочному обстоятельству. Спор мог перейти в вооружённую стычку, но, по счастию, второй из рыцарей убедил своего спутника уступить нам, и наш маленький караван первый, с победными кликами, перешёл сам и перевёл лошадей по положенным брёвнам. Оказавшись на другой стороне, я счёл уместным поблагодарить рыцаря, который своей учтивостью и благоразумием избавил нас от неуместной битвы, но, когда я приблизился к нему, с изумлением и волнением узнал я в нём графа Генриха, а в его сотоварище -- Люциана Штейна. Первую минуту показалось мне, что вижу я перед собой выходца из могилы, -- так далека от меня была моя прошлая жизнь, и я не мог ни говорить, ни двигаться, как зачарованный. Граф Генрих тоже всматривался несколько мгновений в моё лицо молча и наконец сказал:
   -- Я узнал вас, господин Рупрехт. Верьте, я был от души рад, что удар моей шпаги тогда не был для вас смертельным. У меня не было причин убивать вас, и мне было бы тяжело носить на душе вашу смерть. Я ответил:
   -- А я должен сказать вам, граф, что во мне нет ни малейшего злого чувства против вас.",2,artistic,Художественный
"Напротив, всё очень хорошо, даже очень. Завтра он будет свободен, как птица, наденет партикулярное платье, будет курить явно, ездить сюда и ухаживать за Нютой, когда угодно; и уж он будет не гимназистом, а «молодым человеком». А остальное, что называется карьерой и будущим, так ясно: Володя поступит в вольноопределяющиеся, в телеграфисты, наконец, в аптеку, где дослужится до провизора... мало ли должностей? Прошел час-другой, а он всё сидел и думал... В третьем часу, когда уж светало, дверь осторожно скрипнула и в комнату вошла maman. — Ты не спишь? — спросила она, зевая. — Спи, спи, я на минутку... Я только капли возьму... — Зачем вам?. — У бедной Лили опять спазмы. Спи, дитя мое, у тебя завтра экзамен... Она достала из шкапчика флакон с чем-то, подошла к окну, прочла сигнатурку и вышла. — Марья Леонтьевна, это не те капли! — услышал через минуту Володя женский голос. — Это ландыш, а Лили просит морфин. Ваш сын спит? Попросите его, чтобы он отыскал... Это был голос Нюты. Володя похолодел. Он быстро надел брюки, накинул на плечи шинель и пошел к двери. — Понимаете? Морфин! — объясняла шёпотом Нюта. — Там должно быть написано по-латыни. Разбудите Володю, он найдет... Maman открыла дверь, и Володя увидел Нюту. Она была в той же самой блузе, в какой ходила купаться. Волосы ее были не причесаны, разбросаны по плечам, лицо заспанное, смуглое от сумерек... — Вот Володя не спит... — сказала она. — Володя, поищите, голубчик, в шкапе морфин! Наказание с этой Лили... Вечно у нее что-нибудь. Maman что-то пробормотала, зевнула и ушла. — Ищите же, — сказала Нюта. — Что стоите? Володя пошел к шкапчику, присел на колени и стал перебирать флаконы и коробки с лекарствами. Руки у него дрожали, а в груди и в животе было такое ощущение, как будто по всем его внутренностям бегали холодные волны. От запаха эфира, карболовой кислоты и разных трав, за которые он без всякой надобности хватался дрожащими руками и которые рассыпались от этого, ему было душно и кружилась голова. «Кажется, maman ушла, — думал он. — Это хорошо... хорошо...»
— Скоро же? — спросила протяжно Нюта. — Сейчас... Вот это, кажется, морфин... — сказал Володя, прочитав на одной из сигнатур слово «morph...» — Извольте! Нюта стояла в дверях так, что одна нога ее была в коридоре, а другая в его комнате. Она поправляла свои волосы, которые трудно было поправить — так они были густы и длинны! — и рассеянно глядела на Володю. В просторной блузе, заспанная, с распущенными волосами, при том скудном свете, какой шел в комнату от белого, но еще не освещенного солнцем неба, она показалась Володе обаятельной, роскошной... Очарованный, дрожа всем телом и с наслаждением вспоминая о том, как он обнимал это чудное тело в беседке, он подал ей капли и сказал:
— Какая вы... — Что? Она вошла в комнату. — Что? — спросила она, улыбаясь. Он молчал и смотрел на нее, потом, как тогда в беседке, взял за руку...",2,artistic,Художественный
"Но сколь ни велик восторг должности нашей, сколь ни жарко рвение сердец наших, однако слабы бы были силы наши на истребление гнусного врага нашего, если б ваше императорское величество не ускорили войсками своими в защищение наше, а паче всего присылкою к нам его высокопревосходительства Александра Ильича Бибикова. Может быть, мы бы были и по cю пору в нерешимости составить корпус наш, ежели б не он подал нам свои благоразумные советы. Он приездом своим рассыпал туман уныния, носящегося над градом здешним. Он ободрил души наши. Он укрепил сердца, колеблющиеся в верности богу, отечеству и тебе, всемилостивейшая государыня; словом сказать, он оживотворил страну, почти умирающую. Величие монарха паче познается в том, что он умеет разбирать людей и употреблять их во благовремении: то и в сем не оскудевает вашего императорского величества тончайшее проницание; на сей случай здесь надобен министр, воин, судия, чтитель святыя веры. По прозорливому вашего императорского величества изволению, мы всё сие в Александре Ильиче Бибикове видим; за всё сие из глубины сердец наших любомудрой душе твоей восписуем благодарение. Но едва успеваем сказать здесь, всемилостивейшая государыня, вашему императорскому величеству крайние чувствия искренности нашей за милости твои; едва успеваем воскурить пред образом твоим, великая императрица, нам священным и нам любезным, кадило сердец наших за благоволения твои, уже мы слышим новый глас, новые от тебя радости нового нам твоего великодушия и снисхождения. Что ты с нами делаешь? в трех частях света владычество имеющая, славимая в концах земных, честь царей, украшение корон, из боголепия величества своего, из сияния славы своея, снисходишь и именуешься нашею казанскою помещицею! О радости для нас неизглаголанной, о счастия для нас нескончаемого! се прямо путь к сердцам нашим! се преславное превозношение праху нашего и потомков наших. Та, которая дает законы полвселенной, подчиняет себя нашему постановлению! та, которая владычествует нами, подражает нашему примеру! тем ты более, тем ты величественнее. Итак, исполнением долга нашего хотя мы не заслуживаем особливого вашего императорского величества нам признания, любезного и нам дражайшего товарищества твоего; однако высочайшую волю твою разверстым принимаем сердцем и почитаем благополучием, начертаваем неоцененные слова благоволения твоего с благоговением в память нашу. Признаем тебя своею помещицею, принимаем тебя в свое сотоварищество. Когда угодно тебе, равняем тебя с собою. Но за сие ходатайствуй и ты за нас у престола величества твоего. Ежели где силы наши слабы совершить усердие наше, помогай нам и заступай нас у тебя. Мы более на тебя, нежели на себя, надеемся. Великая императрица! чем же воздадим мы тебе за твою матернюю любовь к нам, за сии твои несказанные нам благодеяния?",2,artistic,Художественный
"Антон Чехов
ЗЛОУМЫШЛЕННИК
Перед судебным следователем стоит маленький, чрезвычайно тощий мужичонко в пестрядинной рубахе и латаных портах. Его обросшее волосами и изъеденное рябинами лицо и глаза, едва видные из-за густых, нависших бровей, имеют выражение угрюмой суровости. На голове целая шапка давно уже нечесанных, путаных волос, что придает ему еще большую, паучью суровость. Он бос. — Денис Григорьев! — начинает следователь. — Подойди поближе и отвечай на мои вопросы. Седьмого числа сего июля железнодорожный сторож Иван Семенов Акинфов, проходя утром по линии, на 141-й версте, застал тебя за отвинчиванием гайки, коей рельсы прикрепляются к шпалам. Вот она, эта гайка!.. С каковою гайкой он и задержал тебя. Так ли это было? — Чаво? — Так ли всё это было, как объясняет Акинфов? — Знамо, было. — Хорошо; ну, а для чего ты отвинчивал гайку? — Чаво? — Ты это свое «чаво» брось, а отвечай на вопрос! для чего ты отвинчивал гайку? — Коли б не нужна была, не отвинчивал бы, — хрипит Денис, косясь на потолок. — Для чего же тебе понадобилась эта гайка? — Гайка-то? Мы из гаек грузила делаем... — Кто это — мы? — Мы, народ... Климовские мужики, то есть. — Послушай, братец, не прикидывайся ты мне идиотом, а говори толком. Нечего тут про грузила врать! — Отродясь не врал, а тут вру... — бормочет Денис, мигая глазами. — Да нешто, ваше благородие, можно без грузила? Ежели ты живца или выполозка на крючок сажаешь, то нешто он пойдет ко дну без грузила? Вру... — усмехается Денис. — Чёрт ли в нем, в живце-то, ежели поверху плавать будет! Окунь, щука, налим завсегда на донную идет, а которая ежели поверху плавает, то ту разве только шилишпер схватит, да и то редко... В нашей реке не живет шилишпер... Эта рыба простор любит. — Для чего ты мне про шилишпера рассказываешь? — Чаво? Да ведь вы сами спрашиваете! У нас и господа так ловят. Самый последний мальчишка не станет тебе без грузила ловить. Конечно, который непонимающий, ну, тот и без грузила пойдет ловить. Дураку закон не писан... — Так ты говоришь, что ты отвинтил эту гайку для того, чтобы сделать из нее грузило? — А то что же? Не в бабки ж играть! — Но для грузила ты мог взять свинец, пулю... гвоздик какой-нибудь... — Свинец на дороге не найдешь, купить надо, а гвоздик не годится. Лучше гайки и не найтить... И тяжелая, и дыра есть. — Дураком каким прикидывается! Точно вчера родился или с неба упал. Разве ты не понимаешь, глупая голова, к чему ведет это отвинчивание? Не догляди сторож, так ведь поезд мог бы сойти с рельсов, людей бы убило! Ты людей убил бы! — Избави господи, ваше благородие! Зачем убивать? Нешто мы некрещеные или злодеи какие? Слава те господи, господин хороший, век свой прожили и не токмо что убивать, но и мыслей таких в голове не было... Спаси и помилуй, царица небесная... Что вы-с! — А отчего, по-твоему, происходят крушения поездов? Отвинти две-три гайки, вот тебе и крушение!",2,artistic,Художественный
"люблю вас...-Он тяжело вздохнул, а женщина тихонько и странно засмеялась... - Нет, вы не обидели меня... Идите с богом! - Ну, так прощайте! - повторил Фома еще тише. - Да...- так же тихо ответила женщина. Фома отбросил рукой нити бисера; они колыхнулись, зашуршали и коснулись его щеки. Он вздрогнул от этого холодного прикосновения и ушел, унося в груди смутное, тяжелое чувство, сердце билось так, как будто на него накинута была мягкая, но крепкая сеть... Уж ночь была, светила луна, мороз покрыл лужи пленками серебра. Фома шел по тротуару и разбивал тростью эти пленки, а они грустно хрустели. Тени от домов лежали на дороге черными квадратами, а от деревьев - причудливыми узорами. И некоторые из них были похожи на тонкие руки, беспомощно хватавшиеся за землю... ""Что она теперь делает?"" -думал Фома, представляя себе женщину одинокую, в углу тесной комнаты, среди красноватого сумрака... ""Лучше мне забыть про нее..."" - решил он. Но забыть нельзя было, она стояла перед ним, вызывая в нем то острую жалость, то раздражение и даже злобу. Образ ее был так ярок и думы о ней так тяжелы, точно он нес эту женщину в груди своей... Навстречу ему ехала пролетка, наполняя тишину ночи дребезгом колес по камням и скрипом их по льду. Извозчик и седок качались и подпрыгивали в ней; оба они зачем-то нагнулись вперед и вместе с лошадью составляли одну большую черную массу. Улица была испещрена пятнами света и теней, но вдали мрак был так густ, точно стена загораживала улицу, возвышаясь от земли до неба. Фоме почему-то подумалось, что эти люди не знают, куда едут... И сам он тоже не знает, куда идет... Ему представился свой дом - шесть больших комнат. Тетка Анфиса уехала в монастырь и, может быть, уже не воротится оттуда, умрет... Дома - Иван, дворник, Секлетея - старая дева, кухарка и горничная, да черная лохматая собака, с тупым, как у сома, рылом. И собака тоже старая... ""Пожалуй, надо жениться..."" - вздохнув, подумал Фома. Но ему стало неловко и даже смешно при мысли о том, как легко ему жениться. Можно завтра же сказать крестному, чтоб он сватал невесту, и месяца не пройдет, как уже в доме вместе с ним будет жить женщина. И день и ночь будет около него. Скажет он ей: 
""Пойдем гулять!"" - и она пойдет... Скажет: ""Пойдем спать!"" - тоже пойдет... Захочется ей целовать его- и она будет целовать, если бы он и не хотел этого. А сказать ей ""не хочу, уйди!"" - она обидится... О чем с ней можно будет говорить? Он вспоминал знакомых барышень. Некоторые из них были красивы, и он знал, что любая охотно пойдет за него. Но ни одну из них он не хотел бы видеть женой своей... Как это, должно быть, стыдно и неловко, когда девушка становится женой... И -что говорят друг другу молодые, после венца, в спальне? Фома попробовал подумать над тем, что бы он сказал в этом случае, и сконфуженно засмеялся, не находя никаких удобных слов... Потом ему вспомнилась Люба Маякина.",2,artistic,Художественный
"– По крайней мере, если придется ехать, я буду утешаться мыслью, что это сделает вам удовольствие… Гриша, не тереби, пожалуйста, они и так все растрепались, – сказала она, поправляя выбившуюся прядь волос, которою играл Гриша.",2,artistic,Художественный
"– Входить во все подробности твоих чувств я не имею права и вообще считаю это бесполезным и даже вредным, – начал Алексей Александрович. – Копаясь в своей душе, мы часто выкапываем такое, что там лежало бы незаметно. Твои чувства – это дело твоей совести; но я обязан пред тобою, пред собой, пред Богом указать тебе твои обязанности. Жизнь наша связана, и связана не людьми, а Богом. Разорвать эту связь может только преступление, и преступление этого рода влечет за собой тяжелую кару.",2,artistic,Художественный
– Что делать! Наша должность такая. У господ покойнее; зато расчетов здесь больше.,2,artistic,Художественный
"И в дом мой смело и свободно
       Хозяйкой полною войди! Из той же поэзии             Я стоял перед ней убитый, ошельмованный, омерзительно сконфуженный и, кажется, улыбался, всеми силами стараясь запахнуться полами моего лохматого, ватного халатишки, ну точь-в-точь, как еще недавно, в упадке духа, представлял себе. Аполлон, постояв над нами минуты две, ушел, но мне было не легче. Хуже всего, что и она тоже вдруг сконфузилась, до того, что я даже и не ожидал. На меня глядя, разумеется. — Садись, — сказал я машинально и придвинул ей стул возле стола, сам же сел на диван. Она тотчас же и послушно уселась, смотря на меня во все глаза и, очевидно, чего-то сейчас от меня ожидая. Эта-то наивность ожидания и привела меня в бешенство, но я сдержал себя. Тут-то бы и стараться ничего не замечать, как будто все по-обыкновенному, а она… И я смутно почувствовал, что она дорого мне за все это заплатит. — Ты меня застала в странном положении, Лиза, — начал я, заикаясь и зная, что именно так-то и не надо начинать. — Нет, нет, не думай чего-нибудь! — вскричал я, увидев, что она вдруг покраснела, — я не стыжусь моей бедности… Напротив, я гордо смотрю на мою бедность. Я беден, но благороден… Можно быть бедным и благородным, — бормотал я. — Впрочем… хочешь чаю? — Нет… — начала было она. — Подожди! Я вскочил и побежал к Аполлону. Надо же было куда-нибудь провалиться. — Аполлон, — зашептал я лихорадочной скороговоркой, бросая перед ним семь рублей, остававшиеся все время в моем кулаке, — вот твое жалованье; видишь, я выдаю; но зато ты должен спасти меня: немедленно принеси из трактира чаю и десять сухарей. Если ты не захочешь пойти, то ты сделаешь несчастным человека! Ты не знаешь, какая это женщина… Это — все! Ты, может быть, что-нибудь думаешь… Но ты не знаешь, какая это женщина!.. Аполлон, уже усевшийся за работу и уже надевший опять очки, сначала, не покидая иглы, молча накосился на деньги; потом, не обращая на меня никакого внимания и не отвечая мне ничего, продолжал возиться с ниткой, которую все еще вдевал. Я ждал минуты три, стоя перед ним, с сложенными a la Napoleon руками. Виски мои были смочены потом; сам я был бледен, я чувствовал это. Но, слава богу, верно ему стало жалко, смотря на меня. Кончив с своей ниткой, он медленно привстал с места, медленно отодвинул стул, медленно снял очки, медленно пересчитал деньги и наконец, спросив меня через плечо: взять ли полную порцию? медленно вышел из комнаты. Когда я возвращался к Лизе, мне пришло на ум дорогой: не убежать ли так, как есть, в халатишке, куда глаза глядят, а там будь что будет. Я уселся опять. Она смотрела на меня с беспокойством. Несколько минут мы молчали. — Я убью его! — вскричал я вдруг, крепко хлопнув по столу кулаком, так что чернила плеснули из чернильницы. — Ах, что вы это! — вскричала она, вздрогнув. — Я убью его, убью его!",2,artistic,Художественный
"— ответила она угрюмо, но все-таки рассказала кратко: был у этой женщины муж, чиновник Воронов, захотелось ему получить другой, высокий чин, он и продал жену начальнику своему, а тот ее увез куда-то, и два года она дома не жила. А когда воротилась — дети ее, мальчик и девочка, померли уже, муж — проиграл казенные деньги и сидел в тюрьме. И вот с горя женщина начала пить, гулять, буянить. Каждый праздник к вечеру ее забирает полиция… Нет, дома было лучше, чем на улице. Особенно хороши были часы после обеда, когда дед уезжал в мастерскую дяди Якова, а бабушка, сидя у окна, рассказывала мне интересные сказки, истории, говорила про отца моего. Скворцу, отнятому ею у кота, она обрезала сломанное крыло, а на место откушенной ноги ловко пристроила деревяшку и, вылечив птицу, учила ее говорить. Стоит, бывало, целый час перед клеткой на косяке окна — большой такой, добрый зверь — и густым голосом твердит переимчивой, черной, как уголь, птице:
    — Ну, проси: скворушке — кашки! Скворец, скосив на нее круглый живой глаз юмориста, стучит деревяшкой о тонкое дно клетки, вытягивает шею и свистит иволгой, передразнивает сойку, кукушку, старается мяукнуть кошкой, подражает вою собаки, а человечья речь — не дается ему. — Да ты не балуй! — серьезно говорит ему бабушка. — Ты говори: скворушке — кашки! Черная обезьяна в перьях оглушительно орет что-то похожее на слова бабушки, — старуха смеется радостно, дает птице просяной каши с пальца и говорит:
    — Я тебя, шельму, знаю; притворяшка ты — всё можешь, всё умеешь! И ведь выучила скворца: через некоторое время он довольно ясно просил каши, а завидя бабушку, тянул что-то похожее на — «Дра-астуй…». Сначала он висел в комнате деда, но скоро дед изгнал его к нам, на чердак, потому что скворец выучился дразнить дедушку; дед внятно произносит слова молитв, а птица, просунув восковой желтый нос между палочек клетки, высвистывает:
    — Тью, тью, тью-иррь, ту-иррь, ти-и-ррь, тью-уу! Деду показалось обидным это; однажды он, прервав молитву, топнул ногой и закричал свирепо:
    — Убери его, дьявола, — убью! Много было интересного в доме, много забавного, но порою меня душила неотразимая тоска, весь я точно наливался чем-то тяжким и подолгу жил, как в глубокой темной яме, потеряв зрение, слух и все чувства, слепой и полумертвый…",2,artistic,Художественный
"Он весь был поглощен одной мыслью: как бы что-нибудь не помешало ему исполнить свое намерение. С трепещущим сердцем он подошел к вязанке дров, развязал веревку, вытянул ее из-под дров и, оглядываясь на дверь, понес к себе в камеру. В камере он влез на табуретку и накинул веревку на отдушник. Связав оба конца веревки, он перетянул узел и из двойной веревки сделал петлю. Петля была слишком низко. Он вновь перевязал веревку, опять сделал петлю, примерил на шею и, беспокойно прислушиваясь и оглядываясь на дверь, влез на табуретку, всунул голову в петлю, оправил ее и, оттолкнув табуретку, повис... Только при утреннем обходе вахтер увидал Меженецкого, стоявшего на согнутых в коленях ногах подле лежавшей на боку табуретки. Его вынули из петли. Прибежал смотритель и, узнав, что Роман был врач, позвал его, чтобы оказать помощь удавленнику. Были употреблены все обычные приемы для оживления, но Меженецкий не ожил. Тело Меженецкого снесли в мертвецкую и положили на нары рядом с телом старика раскольника.",2,artistic,Художественный
"– Да, – сказала она. – Но не будем больше говорить про это.",2,artistic,Художественный
"- Известно, можно, потому и стогов теперича не видать: значит, мы вовсе к калмыкам заехали. Первое дело надо по снегу смотреть.",2,artistic,Художественный
"Князь Сережа (то есть князь Сергей Петрович, так и буду  его  называть)
  привез меняв щегольской пролетке на свою квартиру, и первым делом я удивился
  великолепию его квартиры. То есть не то что  великолепию,  но  квартира  эта
  была как у самых ""порядочных людей"": высокие, большие,  светлые  комнаты  (я
  видел две, остальные были притворены) и мебель - опять-таки хоть  и  не  бог
  знает какой Versailles или Renaissance, но мягкая, комфортная, обильная,  на
  самую широкую ногу; ковры, резное дерево и статуэтки. Между тем про них  все
  говорили, что они нищие, что у них ровно ничего. Я мельком  слышал,  однако,
  что этот князь и везде задавал пыли, где только мог, - и здесь, и в  Москве,
  и в прежнем полку, и в Париже, - что он даже игрок и что у  него  долги. На
  мне был перемятый сюртук, и вдобавок в пуху, потому что  я  так  и  спал  не
  раздевшись, а рубашке приходился уже четвертый день. Впрочем, сюртук мой был
  еще не совсем скверен, но, попав к князю, я вспомнил о предложении Версилова
  сшить себе платье. - Вообразите, я по поводу одной самоубийцы всю ночь проспал одевшись, -
  заметил я с рассеянным видом, и так как он тотчас же  выразил  внимание,  то
  вкратце и рассказал. Но его, очевидно, занимало  больше  всего  его  письмо. Главное, мне странно было, что он не только не  улыбнулся,  но  даже  самого
  маленького вида не показал в  этом  смысле,  когда  я  давеча  прямо  так  и
  объявил, что хотел вызвать его на дуэль. Хоть я бы и сумел заставить его  не
  смеяться, но все-таки это было странно от человека такого сорта. Мы  уселись
  друг против друга посреди комнаты за огромным его письменным  столом,  и  он
  мне передал на просмотр уже готовое  и  переписанное  набело  письмо  его  к
  Версилову. Документ этот был очень похож  на  все  то,  что  он  мне  давеча
  высказал у моего князя; написано даже горячо. Это видимое прямодушие  его  и
  готовность  ко  всему  хорошему  я,  правда,  еще  не  знал,   как   принять
  окончательно, но начинал уже поддаваться, потому, в сущности, почему же  мне
  было не верить? Каков бы ни был человек и что бы о нем ни  рассказывали,  но
  он все же мог быть с хорошими наклонностями. Я посмотрел  тоже  и  последнюю
  записочку Версилова в семь строк - отказ от вызова. Хоть он и  действительно
  прописал в ней про свое ""малодушие"" и про свой ""эгоизм"", но  вся,  в  целом,
  записка эта как бы отличалась каким-то высокомерием... или, лучше,  во  всем
  поступке этом выяснялось какое-то пренебрежение. Я,  впрочем,  не  высказал
  этого. - Вы, однако, как смотрите на этот  отказ,  -  спросил  я,  -  ведь  не
  считаете же вы, что он струсил? - Конечно нет, - улыбнулся князь, но как-то очень серьезной улыбкой,  и
  вообще он становился все более и более озабочен, - я слишком знаю, что  этот
  человек  мужествен. Тут,  конечно,  особый   взгляд...",2,artistic,Художественный
"1 услужливому кавалеру (франц.).

1 Но это очень серьезно, господа, не смейтесь! (франц.).",2,artistic,Художественный
"В  этом  я
  убежден, несмотря на то что ничего не знаю, и если  бы  было  противное,  то
  надо бы было разом низвести всех женщин на степень простых домашних животных
  и в таком только виде держать их при себе; может быть,  этого  очень  многим
  хотелось бы. Я знаю из нескольких рук положительно, что мать моя красавицей не была,
  хотя тогдашнего портрета ее, который где-то есть,  я  не  видал. С  первого
  взгляда в нее влюбиться, стало быть, нельзя было. Для простого ""развлечения""
  Версилов мог выбрать другую, и такая там была,  да  еще  незамужняя,  Анфиса
  Константиновна Сапожкова, сенная девушка. А  человеку,  который  приехал  с
  ""Антоном Горемыкой"", разрушать, на  основании  помещичьего  права,  святость
  брака, хотя и своего дворового, было бы очень  зазорно  перед  самим  собою,
  потому что, повторяю, про этого  ""Антона  Горемыку""  он  еще  не  далее  как
  несколько  месяцев  тому  назад,  то  есть  двадцать  лет  спустя,   говорил
  чрезвычайно серьезно. Так ведь у Антона только лошадь  увели,  а  тут  жену! Произошло,  значит,  что-то  особенное,  отчего  и  проиграла   mademoiselle
  Сапожкова (по-моему, выиграла). Я приставал к нему раз-другой прошлого года,
  когда можно было с ним разговаривать (потому что не всегда можно было с  ним
  разговаривать), со всеми этими вопросами и заметил, что он, несмотря на  всю
  свою светскость и двадцатилетнее расстояние, как-то чрезвычайно кривился. Но
  я настоял. По крайней мере с тем видом  светской  брезгливости,  которую  он
  неоднократно себе позволял со мною, он, я помню,  однажды  промямлил  как-то
  странно: что мать моя была одна такая особа из незащищенных, которую  не  то
  что полюбишь, - напротив, вовсе нет, - а как-то вдруг  почему-то  пожалеешь,
  за кротость, что ли, впрочем, за что? - это всегда никому  не  известно,  но
  пожалеешь надолго; пожалеешь и  привяжешься... ""Одним  словом,  мой  милый,
  иногда бывает так, что и не отвяжешься"". Вот что он сказал мне; и  если  это
  действительно было так, то я принужден почесть его вовсе не таким  тогдашним
  глупым щенком, каким он сам себя для того времени аттестует. Это-то  мне  и
  надо было. Впрочем, он тогда же  стал  уверять,  что  мать  моя  полюбила  его  по
  ""приниженности"": еще бы выдумал, что по крепостному праву! Соврал для  шику,
  соврал против совести, против чести и благородства! Все это, конечно, я наговорил в какую-то как бы похвалу моей матери,  а
  между тем уже заявил, что о ней, тогдашней, не  знал  вовсе. Мало  того,  я
  именно знаю всю непроходимость той среды и тех жалких понятий, в которых она
  зачерствела с детства и в которых осталась потом на всю жизнь. Тем не  менее
  беда совершилась. Кстати, надо поправиться: улетев  в  облака,  я  забыл  об
  факте, который, напротив, надо бы выставить прежде всего, а именно: началось
  у них прямо с беды.",2,artistic,Художественный
